card,tcg,ck_price,mp_price,ck_pct,mp_pct,units,origin,ck_cal,ck_cal_pct,band,mp_market,productId,has_direct,cheap_ship,direct_price,cheap_price,cheap_seller,mp_head
Frog-Squirrels,0.17,0.49,0.15,188.23529411764704,-11.764705882352953,680.0,live,0.441,146.72941176470584,$0-1,0.34,649597,True,1.49,0.14,0.14,,0.34
Unholy Annex // Ritual Chamber,1.68,2.99,1.75,77.9761904761905,4.166666666666671,706.0,live,2.6910000000000003,52.347619047619055,$1-2,2.12,577669,True,1.49,1.09,1.09,,2.12
Reliquary Tower,4.27,5.49,3.38,28.571428571428587,-20.84309133489461,616.0,live,4.941000000000001,10.05714285714287,$2-5,3.49,687486,True,1.49,3.13,3.88,,3.49
Taurean Mauler,0.59,1.79,0.56,203.3898305084746,-5.08474576271185,883.0,live,1.611,159.70169491525425,$0-1,0.6,591036,True,1.49,0.57,0.57,,0.6
Aang's Iceberg,0.49,0.69,0.15,40.81632653061224,-69.38775510204081,653.0,live,0.621,20.538775510204072,$0-1,0.38,648642,True,1.49,0.25,0.25,,0.38
Barad-dur,1.71,1.99,1.17,16.374269005847957,-31.57894736842105,616.0,live,1.791,-0.3836257309941461,$1-2,,498301,True,1.49,1.1,1.1,,1.17
Hoarding Broodlord,5.55,7.49,4.53,34.954954954954964,-18.37837837837837,529.0,live,6.7410000000000005,15.52144144144144,$5-10,4.59,490572,True,1.49,3.5,3.56,,4.59
Mountain (0278),0.48,0.69,0.27,43.74999999999999,-43.74999999999999,1320.0,live,0.621,23.05,$0-1,,488252,True,1.49,0.25,0.25,,0.27
Rapid Hybridization,1.46,1.99,0.67,36.3013698630137,-54.10958904109589,598.0,live,1.791,16.673972602739735,$1-2,0.67,687432,True,1.49,0.72,0.9,,0.67
Riverchurn Monument,1.74,2.99,0.96,71.83908045977013,-44.82758620689656,640.0,live,2.6910000000000003,47.094252873563214,$1-2,1.7,615370,True,1.49,1.45,1.45,,1.7
Naktamun Lorespinner (Extended Art),2.33,2.49,1.75,6.866952789699576,-24.892703862660948,578.0,live,2.241,-8.52188841201717,$2-5,,688232,True,1.49,1.49,1.49,,1.75
Mountain (0275),0.32,0.79,0.15,146.875,-53.125,1852.0,live,0.7110000000000001,111.325,$0-1,,529996,True,1.49,0.2,0.2,,0.15
Practiced Scrollsmith,0.19,0.35,0.15,84.21052631578945,-21.052631578947373,931.0,live,0.315,57.68421052631577,$0-1,0.15,688673,True,1.49,0.05,0.05,,0.15
Command Tower,0.28,0.69,0.23,146.4285714285714,-17.85714285714286,1381.0,live,0.621,110.9428571428571,$0-1,0.25,687664,True,1.49,0.3,0.3,,0.25
"Hashaton, Scarab's Fist (Borderless)",0.84,2.49,0.73,196.42857142857147,-13.095238095238091,768.0,live,2.241,153.74285714285716,$0-1,,614335,True,1.49,0.33,0.33,,0.73
Wear // Tear,1.23,2.49,0.84,102.43902439024392,-31.70731707317073,785.0,live,2.241,73.28780487804877,$1-2,,67878,False,1.49,,0.94,689456,0.84
Bountiful Promenade,6.76,9.99,6.68,47.7810650887574,-1.1834319526627228,800.0,live,8.991,26.50059171597633,$5-10,7.02,698225,True,3.99,5.05,5.05,,7.02
Nature's Lore,2.18,4.49,2.25,105.96330275229356,3.21100917431192,873.0,live,4.041,76.3045871559633,$2-5,2.29,687543,True,1.49,2.3,2.55,,2.29
Dispel,0.33,0.39,0.2,18.18181818181818,-39.39393939393939,885.0,live,0.35100000000000003,1.163636363636367,$0-1,0.35,105594,True,1.49,0.22,0.22,,0.35
Parallel Lives (Borderless),28.65,42.99,28.96,50.052356020942426,1.082024432809781,527.0,live,38.691,28.444816753926723,$20-50,,652041,True,0.99,25.0,25.73,,28.96
"Captain Mar-Vell, Space-Born",0.22,0.35,0.15,59.09090909090908,-31.818181818181824,727.0,live,0.315,36.18181818181817,$0-1,0.15,696470,True,1.49,0.06,0.06,,0.15
Plains (0287),0.51,0.99,0.25,94.11764705882352,-50.98039215686274,1520.0,live,0.891,66.16470588235293,$0-1,,648725,True,1.49,0.2,0.2,,0.25
Monk Gyatso,7.54,10.99,5.07,45.75596816976128,-32.758620689655174,541.0,live,9.891,24.767108753315643,$5-10,4.93,662354,True,0.0,5.0,6.75,,4.93
Scavenger's Talent,0.81,1.29,0.29,59.25925925925925,-64.19753086419753,620.0,live,1.161,36.32592592592593,$0-1,0.7,559652,True,1.49,0.46,0.46,,0.7
Arasta of the Endless Web,0.36,0.59,0.26,63.888888888888886,-27.77777777777777,627.0,live,0.531,40.28888888888888,$0-1,0.34,559941,True,1.49,0.34,0.34,,0.34
Frostboil Snarl,0.36,0.49,0.15,36.11111111111112,-58.333333333333336,818.0,live,0.441,16.51111111111111,$0-1,0.16,687682,True,1.49,0.15,0.15,,0.16
Patriar's Seal,4.88,7.49,4.5200000000000005,53.48360655737706,-7.377049180327858,537.0,live,6.7410000000000005,31.381967213114752,$2-5,5.18,273195,True,1.49,3.34,3.66,,5.18
Northern Air Temple,0.26,0.35,0.15,34.615384615384606,-42.30769230769232,635.0,live,0.315,15.230769230769218,$0-1,0.15,660709,True,1.49,0.1,0.1,,0.15
"Spider-Man, New Champion",2.59,4.99,2.44,92.66409266409268,-5.791505791505788,540.0,live,4.4910000000000005,64.92046332046334,$2-5,2.9,697330,True,1.49,1.21,1.21,,2.9
Force of Despair,7.89,12.99,7.91,64.63878326996199,0.2534854245880921,670.0,live,11.691,40.93079847908745,$5-10,8.29,190880,False,0.0,,7.91,38050,8.29
Moment's Peace,4.16,6.99,4.16,68.02884615384616,0.0,880.0,live,6.291,43.8326923076923,$2-5,4.37,9526,False,1.49,,2.46,569239,4.37
Winternight Stories,1.41,2.29,0.6900000000000001,62.41134751773051,-51.06382978723404,734.0,live,2.061,39.02411347517732,$1-2,1.89,624067,True,1.49,1.0,1.0,,1.89
Idol of Oblivion,2.03,2.79,1.86,37.43842364532021,-8.374384236453189,792.0,live,2.511,17.647290640394107,$2-5,2.49,560060,True,1.49,1.73,1.73,,2.49
Sunscorched Divide,0.31,0.59,0.15,90.32258064516128,-51.61290322580645,710.0,live,0.531,62.91612903225804,$0-1,0.19,631286,True,1.49,0.1,0.1,,0.19
Cankerbloom (Showcase),0.31,0.79,0.15,154.83870967741936,-51.61290322580645,656.0,live,0.7110000000000001,118.141935483871,$0-1,,479039,True,1.49,0.2,0.2,,0.15
Crop Rotation,3.98,5.49,3.08,37.93969849246231,-22.61306532663316,715.0,live,4.941000000000001,18.07638190954773,$2-5,3.67,688886,True,1.49,2.99,2.99,,3.67
Agent Venom,0.48,0.69,0.2,43.74999999999999,-58.33333333333333,603.0,live,0.621,23.05,$0-1,0.25,651382,True,1.49,0.24,0.24,,0.25
Negate,1.12,1.79,0.59,59.82142857142856,-47.32142857142858,652.0,live,1.611,36.80714285714285,$1-2,,679073,True,1.49,0.1,0.1,,0.59
Imprisoned in the Moon,0.28,0.69,0.15,146.4285714285714,-46.42857142857144,683.0,live,0.621,110.9428571428571,$0-1,0.19,591170,True,1.49,0.13,0.13,,0.19
Hinterland Sanctifier,0.33,0.35,0.15,6.060606060606049,-54.54545454545456,990.0,live,0.315,-9.212121212121223,$0-1,0.27,591740,True,1.49,0.15,0.15,,0.27
Trespasser's Curse,0.38,0.35,0.26,-7.89473684210527,-31.57894736842105,787.0,live,0.315,-21.15789473684212,$0-1,0.4,130292,True,1.49,0.25,0.25,,0.4
Displacer Kitten,31.35,34.99,28.46,11.610845295055825,-9.218500797448169,533.0,live,31.491000000000003,-4.461116427432216,$20-50,27.6,272901,True,0.0,27.0,27.3,,27.6
Glistener Elf,1.13,1.29,0.51,14.159292035398243,-54.86725663716814,803.0,live,1.161,-2.279646017699096,$1-2,,39523,True,1.49,0.4,0.4,,0.51
True Ancestry,0.25,0.35,0.15,39.99999999999999,-40.0,636.0,live,0.315,19.83999999999999,$0-1,0.15,660746,True,1.49,0.1,0.1,,0.15
Bastion Protector,0.36,0.49,0.19,36.11111111111112,-47.22222222222222,737.0,live,0.441,16.51111111111111,$0-1,0.27,631125,True,1.49,0.2,0.2,,0.27
Demonic Consultation,8.06,9.49,5.14,17.741935483870964,-36.22828784119108,545.0,live,8.541,0.7870967741935476,$5-10,5.14,4644,False,0.0,,5.37,13951,5.14
Seraph Sanctuary,1.17,0.99,0.39,-15.38461538461538,-66.66666666666666,642.0,live,0.891,-27.569230769230767,$1-2,,58997,True,1.49,0.54,0.54,,0.39
Magmablood Archaic,0.19,0.49,0.15,157.89473684210526,-21.052631578947373,974.0,live,0.441,120.75789473684208,$0-1,0.15,688952,True,1.49,0.01,0.01,,0.15
Dragonskull Summit,0.48,1.29,0.44,168.75000000000003,-8.33333333333333,999.0,live,1.161,130.05,$0-1,0.49,631583,True,1.49,0.4,0.4,,0.49
Swiftfoot Boots (Showcase),2.49,4.49,2.4,80.32128514056224,-3.614457831325313,593.0,live,4.041,54.35502008032128,$2-5,,662395,True,1.49,2.0,2.29,,2.4
Swan Song,12.96,17.99,9.37,38.81172839506171,-27.700617283950628,537.0,live,16.191,18.82283950617282,$10-20,9.21,642791,True,0.99,7.81,7.81,,9.21
Prowler's Helm,0.71,1.49,0.52,109.85915492957749,-26.76056338028168,619.0,live,1.341,79.63943661971831,$0-1,,71411,True,1.49,0.46,0.46,,0.52
Crypt of Agadeem,2.89,3.99,2.47,38.062283737024224,-14.532871972318336,943.0,live,3.591,18.18131487889274,$2-5,2.44,624452,True,1.49,1.5,2.5,,2.44
"Codsworth, Handy Helper",25.19,34.99,21.88,38.9043271139341,-13.14013497419612,524.0,live,31.491000000000003,18.90210400952759,$20-50,24.77,539629,True,0.99,20.0,23.0,,24.77
"Big Apple, 3 a.m.",0.37,0.69,0.15,86.48648648648647,-59.45945945945946,922.0,live,0.621,59.63243243243242,$0-1,0.34,679613,True,1.49,0.2,0.2,,0.34
Thrilling Discovery,0.25,0.79,0.15,216.0,-40.0,979.0,live,0.7110000000000001,170.49600000000004,$0-1,0.3,235595,True,1.49,0.16,0.16,,0.3
Aetherize,0.37,0.99,0.26,167.56756756756758,-29.729729729729726,609.0,live,0.891,129.03783783783786,$0-1,0.3,591162,True,1.49,0.24,0.24,,0.3
Consuming Aberration,0.32,0.49,0.15,53.12499999999999,-53.125,733.0,live,0.441,31.074999999999992,$0-1,0.15,590868,True,1.49,0.18,0.18,,0.15
Dramatic Reversal,0.48,0.99,0.23,106.25,-52.08333333333333,677.0,live,0.891,76.55,$0-1,0.44,123110,True,1.49,0.44,0.44,,0.44
"Spider-Ham, Peter Porker (Borderless)",1.21,1.49,0.72,23.1404958677686,-40.49586776859504,550.0,live,1.341,5.408264462809913,$1-2,,646586,True,1.49,0.6,0.6,,0.72
Inspired Tinkering,1.59,2.29,1.49,44.0251572327044,-6.289308176100635,645.0,live,2.061,23.285534591194963,$1-2,,273323,True,1.49,0.45,1.15,,1.49
Multiversal Incursion (Borderless),2.21,3.99,1.35,80.54298642533938,-38.914027149321264,549.0,live,3.591,54.54479638009051,$2-5,,696280,True,1.49,1.0,1.29,,1.35
Concerted Effort (Borderless),1.22,0.99,0.68,-18.852459016393443,-44.26229508196721,565.0,live,0.891,-30.537704918032787,$1-2,,696407,True,1.49,0.6,0.6,,0.68
Sky Diamond,0.38,0.69,0.2,81.57894736842104,-47.368421052631575,666.0,live,0.621,55.43157894736841,$0-1,0.21,226684,True,1.49,0.23,0.23,,0.21
Rumble Arena,0.3,0.35,0.15,16.666666666666664,-50.0,713.0,live,0.315,-0.1333333333333371,$0-1,0.15,662614,True,1.49,0.1,0.1,,0.15
Moonlit Meditation,0.39,0.59,0.15,51.28205128205126,-61.53846153846154,659.0,live,0.531,29.497435897435874,$0-1,0.38,643884,True,1.49,0.25,0.25,,0.38
Visions of Brutality,0.43,0.69,0.15,60.46511627906976,-65.11627906976744,659.0,live,0.621,37.35813953488371,$0-1,,111091,True,1.49,0.28,0.28,,0.15
Nature's Lore,3.05,3.99,2.8000000000000003,30.81967213114756,-8.196721311475395,552.0,live,3.591,11.98163934426231,$2-5,2.72,687543,True,1.49,2.3,2.55,,2.72
Emerald Charm,0.1,0.35,0.15,250.0,50.0,329.0,WIP,0.315,199.6,$0-1,0.19,457587,True,1.49,0.07,0.07,,0.19
Flashfreeze,0.12,0.39,0.15,225.0,25.0,412.0,WIP,0.35100000000000003,178.20000000000002,$0-1,0.2,35612,True,1.49,0.06,0.06,,0.2
Deathmark,0.12,0.3500399999999999,0.15,191.7,25.0,144.0,WIP,0.3150359999999999,149.69519999999997,$0-1,0.15,47698,True,1.49,0.05,0.05,,0.15
Dimir House Guard,0.12,0.3500399999999999,0.15,191.7,25.0,188.0,WIP,0.3150359999999999,149.69519999999997,$0-1,0.25,531152,True,1.49,0.07,0.07,,0.25
Duress,0.13,0.34996,0.15002,169.2,15.4,594.0,WIP,0.314964,130.4352,$0-1,0.4,96554,True,1.49,0.03,0.03,,0.4
Sudden Shock,0.14,0.35,0.14994,150.0,7.1,84.0,WIP,0.315,113.99999999999996,$0-1,0.15,68394,True,1.49,0.11,0.11,,0.15
Skycrash,0.15,0.34995,0.15,133.3,0.0,124.0,WIP,0.314955,99.70479999999998,$0-1,0.15,616098,True,1.49,0.03,0.03,,0.15
"Tetsuko Umezawa, Fugitive",0.15,0.34995,0.15,133.3,0.0,261.0,WIP,0.314955,99.70479999999998,$0-1,0.15,507460,True,1.49,0.07,0.07,,0.15
Three Tree Mascot,0.15,0.34995,0.15,133.3,0.0,598.0,WIP,0.314955,99.70479999999998,$0-1,0.16,591087,True,1.49,0.1,0.1,,0.16
Crumbling Vestige,0.16,0.34992,0.14992,118.7,-6.3,402.0,WIP,0.31492800000000004,87.2072,$0-1,0.15,110689,True,1.49,0.1,0.1,,0.15
Wingcrafter,0.16,0.34992,0.14992,118.7,-6.3,143.0,WIP,0.31492800000000004,87.2072,$0-1,0.25,128935,True,1.49,0.1,0.1,,0.25
Flywheel Racer,0.16,0.34992,0.14992,118.7,-6.3,155.0,WIP,0.31492800000000004,87.2072,$0-1,0.15,491763,True,1.49,0.07,0.07,,0.15
Dragonfly Swarm,0.17,0.35003,0.14994,105.9,-11.8,226.0,WIP,0.315027,76.2504,$0-1,0.19,660591,True,1.49,0.09,0.09,,0.19
We Say Thee Nay!,0.17,0.35003,0.14994,105.9,-11.8,804.0,WIP,0.315027,76.2504,$0-1,0.15,696992,True,1.49,0.05,0.05,,0.15
"Rishkar, Peema Renegade",0.18,0.59004,0.16992,227.8,-5.6,309.0,WIP,0.5310360000000001,180.59680000000003,$0-1,0.24,503606,True,1.49,0.19,0.19,,0.24
Mardu Devotee,0.18,0.3499199999999999,0.14994,94.4,-16.7,265.0,WIP,0.31492799999999993,66.40639999999995,$0-1,0.15,624397,True,1.49,0.03,0.03,,0.15
Mishra's Factory,0.19,0.34998,0.14991,84.2,-21.1,354.0,WIP,0.31498200000000004,57.67519999999999,$0-1,0.21,1849,True,1.49,3.7,3.7,,0.21
Claim the Firstborn,0.19,0.34998,0.14991,84.2,-21.1,344.0,WIP,0.31498200000000004,57.67519999999999,$0-1,0.19,198858,True,1.49,0.07,0.07,,0.19
"Oroku Saki, Shredder Rising",0.2,0.35,0.15,75.0,-25.0,603.0,WIP,0.315,49.79999999999998,$0-1,0.15,680272,True,1.49,0.04,0.04,,0.15
Dispelling Exhale,0.2,0.35,0.15,75.0,-25.0,224.0,WIP,0.315,49.79999999999998,$0-1,0.2,625012,True,1.49,0.01,0.01,,0.2
Town Greeter,0.2,0.35,0.15,75.0,-25.0,513.0,WIP,0.315,49.79999999999998,$0-1,0.15,631606,True,1.49,0.04,0.04,,0.15
Skirmish Rhino,0.2,0.35,0.15,75.0,-25.0,115.0,WIP,0.315,49.79999999999998,$0-1,0.15,619639,True,1.49,0.01,0.01,,0.15
Essence Scatter,0.2,0.35,0.15,75.0,-25.0,594.0,WIP,0.315,49.79999999999998,$0-1,0.15,69148,True,1.49,0.03,0.03,,0.15
Barkform Harvester,0.2,0.35,0.15,75.0,-25.0,639.0,WIP,0.315,49.79999999999998,$0-1,0.2,558679,True,1.49,0.05,0.05,,0.2
Flamebraider,0.21,0.35007,0.14994,66.7,-28.6,382.0,WIP,0.315063,42.69519999999999,$0-1,0.15,671176,True,1.49,0.01,0.01,,0.15
Divert Disaster,0.21,0.35007,0.14994,66.7,-28.6,255.0,WIP,0.315063,42.69519999999999,$0-1,0.17,644579,True,1.49,0.02,0.02,,0.17
Mogg Salvage,0.21,0.35007,0.14994,66.7,-28.6,319.0,WIP,0.315063,42.69519999999999,$0-1,0.19,239750,True,1.49,0.07,0.07,,0.19
"Dargo, the Shipwrecker",0.21,0.35007,0.14994,66.7,-28.6,169.0,WIP,0.315063,42.69519999999999,$0-1,0.24,226644,True,1.49,0.1,0.1,,0.24
Unstable Amulet,0.22,0.35002,0.1500399999999999,59.1,-31.8,362.0,WIP,0.315018,36.189600000000006,$0-1,0.24,552637,True,1.49,0.03,0.03,,0.24
Shao Jun,0.22,0.35002,0.1500399999999999,59.1,-31.8,115.0,WIP,0.315018,36.189600000000006,$0-1,0.15,556335,True,1.49,0.06,0.06,,0.15
Dust Animus,0.22,0.4899400000000001,0.1500399999999999,122.7,-31.8,88.0,WIP,0.4409460000000001,90.63120000000004,$0-1,0.2,544725,True,1.49,0.1,0.1,,0.2
Glamer Gifter,0.22,0.35002,0.1500399999999999,59.1,-31.8,279.0,WIP,0.315018,36.189600000000006,$0-1,0.15,671468,True,1.49,0.1,0.1,,0.15
Raven Eagle,0.22,0.4899400000000001,0.1500399999999999,122.7,-31.8,389.0,WIP,0.4409460000000001,90.63120000000004,$0-1,0.15,662081,True,1.49,0.1,0.1,,0.15
Pyrrhic Strike,0.23,0.35006,0.14996,52.2,-34.8,381.0,WIP,0.315054,30.283199999999983,$0-1,0.15,671463,True,1.49,0.01,0.01,,0.15
Broodspinner,0.23,0.35006,0.14996,52.2,-34.8,239.0,WIP,0.315054,30.283199999999983,$0-1,0.23,578347,True,1.49,0.05,0.05,,0.23
Vile Entomber,0.23,0.79005,0.14996,243.5,-34.8,480.0,WIP,0.711045,194.036,$0-1,0.24,591019,True,1.49,0.15,0.15,,0.24
Swallowed by Leviathan,0.23,0.35006,0.14996,52.2,-34.8,546.0,WIP,0.315054,30.283199999999983,$0-1,0.16,634191,True,1.49,0.05,0.05,,0.16
Holdout Settlement,0.23,0.39008,0.14996,69.6,-34.8,501.0,WIP,0.351072,45.17759999999997,$0-1,0.35,111039,True,1.49,0.15,0.15,,0.35
Wild Cantor,0.24,0.3499199999999999,0.15,45.8,-37.5,344.0,WIP,0.31492799999999993,24.80479999999996,$0-1,0.25,531170,True,1.49,0.1,0.1,,0.25
Heartless Act,0.24,0.3499199999999999,0.15,45.8,-37.5,351.0,WIP,0.31492799999999993,24.80479999999996,$0-1,0.15,212369,True,1.49,0.04,0.04,,0.15
Feed the Cycle,0.24,0.3499199999999999,0.15,45.8,-37.5,345.0,WIP,0.31492799999999993,24.80479999999996,$0-1,0.15,559509,True,1.49,0.09,0.09,,0.15
Combustion Technique,0.24,0.3499199999999999,0.15,45.8,-37.5,610.0,WIP,0.31492799999999993,24.80479999999996,$0-1,0.19,662106,True,1.49,0.17,0.17,,0.19
Dwarven Scorcher,0.24,0.39,0.27,62.5,12.5,173.0,WIP,0.35100000000000003,39.100000000000016,$0-1,0.33,10246,True,1.49,0.2,0.2,,0.33
Secret Identity,0.24,0.4900799999999999,0.15,104.2,-37.5,987.0,WIP,0.4410719999999999,74.79519999999997,$0-1,0.19,652302,True,1.49,0.1,0.1,,0.19
Iron-Shield Elf,0.25,0.35,0.15,40.0,-40.0,618.0,WIP,0.315,19.83999999999999,$0-1,0.21,670979,True,1.49,0.01,0.01,,0.21
Twinshot Sniper,0.25,0.35,0.15,40.0,-40.0,274.0,WIP,0.315,19.83999999999999,$0-1,0.26,262155,True,1.49,0.09,0.09,,0.26
Drift of Phantasms,0.25,0.69,0.25,176.0,0.0,713.0,WIP,0.621,136.25599999999997,$0-1,0.33,531162,True,1.49,0.1,0.1,,0.33
Skyclave Apparition,0.25,0.49,0.15,96.0,-40.0,480.0,WIP,0.441,67.776,$0-1,0.19,687530,True,1.49,0.15,0.15,,0.19
Wall of Roots,0.26,0.4901,0.15002,88.5,-42.3,466.0,WIP,0.44109,61.356,$0-1,0.15,583322,True,1.49,0.19,0.19,,0.15
Wild Slash,0.26,0.34996,0.15002,34.6,-42.3,105.0,WIP,0.314964,15.2176,$0-1,0.15,251639,True,1.49,0.07,0.07,,0.15
Reap and Sow,0.26,0.34996,0.26,34.6,0.0,157.0,WIP,0.314964,15.2176,$0-1,0.25,11691,True,1.49,0.15,0.15,,0.25
Stalactite Dagger,0.26,0.34996,0.15002,34.6,-42.3,473.0,WIP,0.314964,15.2176,$0-1,0.15,672032,True,1.49,0.05,0.05,,0.15
"Malcolm, Keen-Eyed Navigator",0.26,0.39,0.15002,50.0,-42.3,243.0,WIP,0.35100000000000003,28.4,$0-1,0.34,525759,True,1.49,0.12,0.12,,0.34
White Lotus Hideout,0.26,0.34996,0.15002,34.6,-42.3,498.0,WIP,0.314964,15.2176,$0-1,0.15,660742,True,1.49,0.1,0.1,,0.15
Axgard Cavalry,0.26,0.34996,0.15002,34.6,-42.3,173.0,WIP,0.314964,15.2176,$0-1,0.15,582920,True,1.49,0.05,0.05,,0.15
Scavenging Ooze,0.27,0.49005,0.15012,81.5,-44.4,301.0,WIP,0.441045,55.36399999999999,$0-1,0.28,269444,True,1.49,0.15,0.15,,0.28
Dwarven Grunt,0.27,0.38988,0.27999,44.4,3.7,225.0,WIP,0.35089200000000004,23.60639999999998,$0-1,0.4,9460,True,1.49,0.22,0.22,,0.4
Liberated Dwarf,0.27,0.34992,0.26001,29.6,-3.7,156.0,WIP,0.31492800000000004,10.93759999999999,$0-1,0.33,10255,True,1.49,0.2,0.2,,0.33
Plundering Barbarian,0.27,0.38988,0.15012,44.4,-44.4,324.0,WIP,0.35089200000000004,23.60639999999998,$0-1,0.25,583403,True,1.49,0.17,0.17,,0.25
Barbarian Ring,0.27,0.49005,0.15012,81.5,-44.4,777.0,WIP,0.441045,55.36399999999999,$0-1,0.19,552632,True,1.49,0.1,0.1,,0.19
Strangleroot Geist,0.27,0.34992,0.15012,29.6,-44.4,160.0,WIP,0.31492800000000004,10.93759999999999,$0-1,0.22,57606,True,1.49,0.1,0.1,,0.22
Bounce Off,0.27,0.34992,0.15012,29.6,-44.4,668.0,WIP,0.31492800000000004,10.93759999999999,$0-1,0.24,615614,True,1.49,0.07,0.07,,0.24
Ancient Vendetta,0.27,0.38988,0.15012,44.4,-44.4,381.0,WIP,0.35089200000000004,23.60639999999998,$0-1,0.19,616077,True,1.49,0.05,0.05,,0.19
Lost in the Maze,0.27,0.49005,0.15012,81.5,-44.4,358.0,WIP,0.441045,55.36399999999999,$0-1,0.28,534063,True,1.49,0.19,0.19,,0.28
Trickery Charm,0.28,0.5899600000000002,0.26012,110.7,-7.1,183.0,WIP,0.5309640000000001,80.35920000000002,$0-1,0.35,10326,True,1.49,0.18,0.18,,0.35
Snakeskin Veil,0.28,0.39004,0.15008,39.3,-46.4,689.0,WIP,0.351036,19.240799999999982,$0-1,0.16,230183,True,1.49,0.06,0.06,,0.16
Pyroclasm,0.28,0.35,0.15008,25.0,-46.4,472.0,WIP,0.315,6.999999999999981,$0-1,0.2,32701,True,1.49,0.15,0.15,,0.2
"Felothar, Dawn of the Abzan",0.28,0.49,0.15008,75.0,-46.4,184.0,WIP,0.441,49.799999999999976,$0-1,0.21,625748,True,1.49,0.17,0.17,,0.21
Gumdrop Poisoner,0.28,0.49,0.15008,75.0,-46.4,126.0,WIP,0.441,49.799999999999976,$0-1,,513877,True,1.49,0.15,0.15,,0.15008
"Zhao, the Moon Slayer",0.29,0.4900999999999999,0.14993,69.0,-48.3,414.0,WIP,0.4410899999999999,44.664,$0-1,0.23,662573,True,1.49,0.15,0.15,,0.23
Kishla Village,0.29,0.4900999999999999,0.14993,69.0,-48.3,172.0,WIP,0.4410899999999999,44.664,$0-1,0.28,624266,True,1.49,0.15,0.15,,0.28
Sear,0.29,0.35003,0.14993,20.7,-48.3,677.0,WIP,0.315027,3.319200000000009,$0-1,0.27,671007,True,1.49,0.09,0.09,,0.27
Full Bore,0.29,0.35003,0.14993,20.7,-48.3,512.0,WIP,0.315027,3.319200000000009,$0-1,0.15,643890,True,1.49,0.07,0.07,,0.15
Tax Collector,0.29,0.5898599999999999,0.14993,103.4,-48.3,556.0,WIP,0.530874,74.1104,$0-1,0.3,556306,True,1.49,0.1,0.1,,0.3
Rakshasa's Bargain,0.29,0.35003,0.14993,20.7,-48.3,227.0,WIP,0.315027,3.319200000000009,$0-1,0.16,623890,True,1.49,0.05,0.05,,0.16
Lightning Helix,0.3,0.3501,0.15,16.7,-50.0,566.0,WIP,0.31509000000000004,-0.1047999999999974,$0-1,0.26,530849,True,1.49,0.12,0.12,,0.26
Bloodfire Dwarf,0.3,0.39,0.2498999999999999,30.0,-16.7,218.0,WIP,0.35100000000000003,11.280000000000012,$0-1,0.35,7914,True,1.49,0.19,0.19,,0.35
Tavern Scoundrel,0.3,0.3501,0.15,16.7,-50.0,488.0,WIP,0.31509000000000004,-0.1047999999999974,$0-1,0.22,240341,True,1.49,0.08,0.08,,0.22
Stingerback Terror,0.3,0.4899,0.15,63.3,-50.0,129.0,WIP,0.44091,39.78480000000001,$0-1,0.16,544511,True,1.49,0.1,0.1,,0.16
Dredger's Insight,0.3,0.99,0.15,230.0,-50.0,501.0,WIP,0.891,182.48,$0-1,0.39,615239,True,1.49,0.2,0.2,,0.39
Reckless Handling,0.3,0.5901,0.15,96.7,-50.0,443.0,WIP,0.53109,68.37519999999999,$0-1,0.28,495617,True,1.49,0.2,0.2,,0.28
Mirage Mirror,0.31,0.49011,0.15004,58.1,-51.6,794.0,WIP,0.441099,35.3336,$0-1,0.2,697574,True,1.49,0.23,0.23,,0.2
Phyrexian Revoker,0.31,0.49011,0.24986,58.1,-19.4,112.0,WIP,0.441099,35.3336,$0-1,0.37,91089,True,1.49,0.19,0.19,,0.37
Young Wolf,0.31,0.34999,0.15004,12.9,-51.6,181.0,WIP,0.314991,-3.357600000000004,$0-1,0.33,57853,True,1.49,0.05,0.05,,0.33
Annul,0.31,0.34999,0.15004,12.9,-51.6,667.0,WIP,0.314991,-3.357600000000004,$0-1,0.2,71315,True,1.49,0.1,0.1,,0.2
Promising Vein,0.31,0.34999,0.15004,12.9,-51.6,490.0,WIP,0.314991,-3.357600000000004,$0-1,0.15,526395,True,1.49,0.1,0.1,,0.15
Zoyowa's Justice,0.31,0.34999,0.15004,12.9,-51.6,377.0,WIP,0.314991,-3.357600000000004,$0-1,0.3,525289,True,1.49,0.1,0.1,,0.3
